# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCacheLockFree.totalHeapBytesAllocated,1747804683197000000,1747804689385000000,0
FilePageCache.maxCacheSizeInBytes,1747804683197000000,1747804689385000000,199229440
FilePageCacheLockFree.totalPagesWriteMs,1747804683197000000,1747804689385000000,0
FilePageCacheLockFree.heapBytesInUse,1747804683197000000,1747804689385000000,0
FilePageCache.uncachedFileAccess,1747804683197000000,1747804689385000000,109
FilePageCache.maxRegisteredFiles,1747804683197000000,1747804689385000000,529
FilePageCache.pageFastCacheHits,1747804683197000000,1747804689385000000,3820
FilePageCacheLockFree.totalPageAllocationsWaited,1747804683197000000,1747804689385000000,0
FilePageCacheLockFree.totalPagesWritten,1747804683197000000,1747804689385000000,0
MappedFileStorage.storages,1747804683197000000,1747804689385000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1747804683197000000,1747804689385000000,15
FilePageCacheLockFree.totalPagesHandedOver,1747804683197000000,1747804689385000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1747804683197000000,1747804689385000000,0
FilePageCache.disposedBuffers,1747804683197000000,1747804689385000000,193
FilePageCache.pageLoads,1747804683197000000,1747804689385000000,193
FilePageCacheLockFree.totalBytesRead,1747804683197000000,1747804689385000000,2386
FilePageCacheLockFree.totalPagesReadMs,1747804683197000000,1747804689385000000,3
DirectByteBufferAllocator.disposed,1747804683197000000,1747804689385000000,150
MappedFileStorage.totalTimeSpentOnMappingUs,1747804683197000000,1747804689385000000,2969
FilePageCacheLockFree.totalPagesReclaimed,1747804683197000000,1747804689385000000,2
FilePageCache.pageHits,1747804683197000000,1747804689385000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1747804683197000000,1747804689385000000,41959424
MappedFileStorage.totalPagesMapped,1747804683197000000,1747804689385000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1747804683197000000,1747804689385000000,16384
workspaceModel.mutableEntityStorage.replace.by.source.ms,1747804683197000000,1747804689385000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1747804683197000000,1747804689385000000,3
workspaceModel.load.cache.metadata.from.file.ms,1747804683197000000,1747804689385000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1747804683197000000,1747804689385000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1747804683197000000,1747804689385000000,0
workspaceModel.load.cache.from.file.ms,1747804683197000000,1747804689385000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1747804683197000000,1747804689385000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1747804683197000000,1747804689385000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1747804683197000000,1747804689385000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1747804683197000000,1747804689385000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1747804683197000000,1747804689385000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1747804683197000000,1747804689385000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1747804683197000000,1747804689385000000,0
workspaceModel.mutableEntityStorage.entities.ms,1747804683197000000,1747804689385000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1747804683197000000,1747804689385000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1747804683197000000,1747804689385000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1747804683197000000,1747804689385000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1747804683197000000,1747804689385000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1747804683197000000,1747804689385000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1747804683197000000,1747804689385000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1747804683197000000,1747804689385000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1747804683197000000,1747804689385000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1747804683197000000,1747804689385000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1747804683197000000,1747804689385000000,0
workspaceModel.save.cache.to.file.ms,1747804683197000000,1747804689385000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1747804683197000000,1747804689385000000,0
FlushQueue.queueSizeAvg,1747804683197000000,1747804689385000000,0.0
FlushQueue.executionTimeAvgNs,1747804683197000000,1747804689385000000,0.0
FlushQueue.waitingTimeAvgNs,1747804683197000000,1747804689385000000,0.0
FlushQueue.waitingTimeMaxNs,1747804683197000000,1747804689385000000,0
NonBlockingReadAction.failedExecutionsCount,1747804683197000000,1747804689385000000,0
NonBlockingReadAction.finalizedExecutionsCount,1747804683197000000,1747804689385000000,14
NonBlockingReadAction.failedExecutionTimeUs,1747804683197000000,1747804689385000000,0
FlushQueue.waitingTime90PNs,1747804683197000000,1747804689385000000,0
FlushQueue.queueSize90P,1747804683197000000,1747804689385000000,0
AWTEventQueue.eventsDispatched,1747804683197000000,1747804689385000000,0
FlushQueue.executionTimeMaxNs,1747804683197000000,1747804689385000000,0
FlushQueue.tasksExecuted,1747804683197000000,1747804689385000000,0
ReadAction.executionsCount,1747804683197000000,1747804689385000000,48391
AWTEventQueue.dispatchTimeMaxNs,1747804683197000000,1747804689385000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1747804683197000000,1747804689385000000,41578
AWTEventQueue.dispatchTime90PNs,1747804683197000000,1747804689385000000,0
FlushQueue.executionTime90PNs,1747804683197000000,1747804689385000000,0
WriteAction.executionsCount,1747804683197000000,1747804689385000000,1
AWTEventQueue.dispatchTimeAvgNs,1747804683197000000,1747804689385000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1747804683197000000,1747804689385000000,5662518024
FlushQueue.queueSizeMax,1747804683197000000,1747804689385000000,0
