# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexes.allKeys.lookupDurationAvgMs,1747805809062000000,1747805869448000000,0.0
Indexes.stubs.lookupDurationMaxMs,1747805809062000000,1747805869448000000,321.0
Indexes.entries.lookups,1747805809062000000,1747805869448000000,141.0
Indexes.stubs.lookups,1747805809062000000,1747805869448000000,1558.0
Indexes.allKeys.lookupDuration90PMs,1747805809062000000,1747805869448000000,0.0
FilePageCacheLockFree.totalPagesReadMs,1747805809062000000,1747805869448000000,2
DirectByteBufferAllocator.misses,1747805809062000000,1747805869448000000,249
FilePageCache.maxCacheSizeInBytes,1747805809062000000,1747805869448000000,256917504
FilePageCache.pageHits,1747805809062000000,1747805869448000000,85
FilePageCache.totalPageLoadsUs,1747805809062000000,1747805869448000000,244434
FilePageCacheLockFree.totalPagesAllocated,1747805809062000000,1747805869448000000,2
MappedFileStorage.storages,1747805809062000000,1747805869448000000,13
FilePageCacheLockFree.totalPagesWritten,1747805809062000000,1747805869448000000,2
FilePageCache.maxRegisteredFiles,1747805809062000000,1747805869448000000,547
FilePageCacheLockFree.totalBytesRequested,1747805809062000000,1747805869448000000,466944
FilePageCacheLockFree.totalHeapBytesReclaimed,1747805809062000000,1747805869448000000,0
FilePageCache.disposedBuffers,1747805809062000000,1747805869448000000,3
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1747805809062000000,1747805869448000000,0
StorageLockContext.competingThreads.avg,1747805809062000000,1747805869448000000,0.0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1747805809062000000,1747805869448000000,0
FilePageCacheLockFree.heapBytesInUse,1747805809062000000,1747805869448000000,0
FilePageCache.pageLoads,1747805809062000000,1747805869448000000,250
FilePageCacheLockFree.totalNativeBytesReclaimed,1747805809062000000,1747805869448000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1747805809062000000,1747805869448000000,5147
FilePageCacheLockFree.housekeeperTurnsSkipped,1747805809062000000,1747805869448000000,11808
FilePageCache.pageLoadsAboveSizeThreshold,1747805809062000000,1747805869448000000,0
FilePageCacheLockFree.totalBytesWritten,1747805809062000000,1747805869448000000,3151
FilePageCacheLockFree.totalNativeBytesAllocated,1747805809062000000,1747805869448000000,16384
DirectByteBufferAllocator.reclaimed,1747805809062000000,1747805869448000000,3
FilePageCacheLockFree.totalPagesHandedOver,1747805809062000000,1747805869448000000,0
FilePageCacheLockFree.totalPagesReclaimed,1747805809062000000,1747805869448000000,0
StreamlinedBlobStorage.recordsAllocated,1747805809062000000,1747805869448000000,32675
FilePageCacheLockFree.nativeBytesInUse,1747805809062000000,1747805869448000000,16384
StorageLockContext.competingThreads.max,1747805809062000000,1747805869448000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1747805809062000000,1747805869448000000,4
StreamlinedBlobStorage.recordsRelocated,1747805809062000000,1747805869448000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1747805809062000000,1747805869448000000,761008
FilePageCacheLockFree.housekeeperTurnsDone,1747805809062000000,1747805869448000000,108
FilePageCacheLockFree.totalPagesWriteMs,1747805809062000000,1747805869448000000,326
FilePageCacheLockFree.totalPagesRequested,1747805809062000000,1747805869448000000,57
MappedFileStorage.totalTimeSpentOnMappingUs,1747805809062000000,1747805869448000000,4977
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1747805809062000000,1747805869448000000,2681405
DirectByteBufferAllocator.disposed,1747805809062000000,1747805869448000000,0
MappedFileStorage.totalPagesMapped,1747805809062000000,1747805869448000000,13
FileChannelInterruptsRetryer.totalRetriedAttempts,1747805809062000000,1747805869448000000,0
StorageLockContext.competingThreads.90P,1747805809062000000,1747805869448000000,0
MappedFileStorage.totalBytesMapped,1747805809062000000,1747805869448000000,127926272
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1747805809062000000,1747805869448000000,256933888
FilePageCache.uncachedFileAccess,1747805809062000000,1747805869448000000,162
FilePageCache.capacityInBytes,1747805809062000000,1747805869448000000,503316478
FilePageCache.totalPageDisposalsUs,1747805809062000000,1747805869448000000,9768
FilePageCache.pageFastCacheHits,1747805809062000000,1747805869448000000,8490
FilePageCacheLockFree.totalBytesRead,1747805809062000000,1747805869448000000,2958
FilePageCacheLockFree.totalPageAllocationsWaited,1747805809062000000,1747805869448000000,0
StreamlinedBlobStorage.recordsDeleted,1747805809062000000,1747805869448000000,19
FilePageCacheLockFree.totalHeapBytesAllocated,1747805809062000000,1747805869448000000,0
DirectByteBufferAllocator.hits,1747805809062000000,1747805869448000000,3
workspaceModel.moduleManagerBridge.build.module.graph.ms,1747805809062000000,1747805869448000000,3
workspaceModel.mutableEntityStorage.resolve.ms,1747805809062000000,1747805869448000000,0
jps.reload.project.entities.ms,1747805809062000000,1747805869448000000,0
workspaceModel.global.apply.state.to.project.ms,1747805809062000000,1747805869448000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1747805809062000000,1747805869448000000,0
jps.project.serializers.save.ms,1747805809062000000,1747805869448000000,18
jps.load.project.to.empty.storage.ms,1747805809062000000,1747805869448000000,4477
workspaceModel.save.cache.to.file.ms,1747805809062000000,1747805869448000000,297
workspaceModel.mutableEntityStorage.entities.ms,1747805809062000000,1747805869448000000,31
workspaceModel.mutableEntityStorage.replace.by.source.ms,1747805809062000000,1747805869448000000,100
jps.facet.change.listener.before.change.events.ms,1747805809062000000,1747805869448000000,0
workspaceModel.load.cache.from.file.ms,1747805809062000000,1747805869448000000,0
workspaceModel.sync.entities.ms,1747805809062000000,1747805869448000000,0
jps.project.serializers.load.ms,1747805809062000000,1747805869448000000,412
workspaceModel.mutableEntityStorage.add.entity.ms,1747805809062000000,1747805869448000000,20
jps.save.global.entities.ms,1747805809062000000,1747805869448000000,1
jps.apply.loaded.storage.ms,1747805809062000000,1747805869448000000,55
workspaceModel.mutableEntityStorage.remove.entity.ms,1747805809062000000,1747805869448000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1747805809062000000,1747805869448000000,7
workspaceModel.load.cache.metadata.from.file.ms,1747805809062000000,1747805869448000000,0
jps.global.handle.changed.events.ms,1747805809062000000,1747805869448000000,0
jps.global.handle.before.change.events.ms,1747805809062000000,1747805869448000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1747805809062000000,1747805869448000000,149
jps.artifact.entities.serializer.load.entities.ms,1747805809062000000,1747805869448000000,0
jps.app.storage.content.writer.save.component.ms,1747805809062000000,1747805869448000000,0
jps.global.get.library.ms,1747805809062000000,1747805869448000000,0
jps.load.initial.state.ms,1747805809062000000,1747805869448000000,302
workspaceModel.mutableEntityStorage.has.same.entities.ms,1747805809062000000,1747805869448000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1747805809062000000,1747805869448000000,0
jps.facet.change.listener.init.bridge.ms,1747805809062000000,1747805869448000000,1
workspaceModel.moduleManagerBridge.newModule.ms,1747805809062000000,1747805869448000000,0
jps.module.iml.entities.serializer.load.entities.ms,1747805809062000000,1747805869448000000,0
jps.module.iml.entities.serializer.save.entities.ms,1747805809062000000,1747805869448000000,7
jps.library.entities.serializer.load.entities.ms,1747805809062000000,1747805869448000000,0
jps.global.initialize.library.bridges.ms,1747805809062000000,1747805869448000000,0
workspaceModel.moduleBridge.update.option.ms,1747805809062000000,1747805869448000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1747805809062000000,1747805869448000000,0
jps.app.storage.content.reader.load.component.ms,1747805809062000000,1747805869448000000,0
jps.library.entities.serializer.save.entities.ms,1747805809062000000,1747805869448000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1747805809062000000,1747805869448000000,0
workspaceModel.moduleBridge.before.changed.ms,1747805809062000000,1747805869448000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1747805809062000000,1747805869448000000,12
jps.modifiable.module.model.bridge.disposing.ms,1747805809062000000,1747805869448000000,0
workspaceModel.global.updates.count,1747805809062000000,1747805869448000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1747805809062000000,1747805869448000000,3
workspaceModel.mutableEntityStorage.referrers.ms,1747805809062000000,1747805869448000000,0
jps.artifact.entities.serializer.save.entities.ms,1747805809062000000,1747805869448000000,0
jps.global.get.library.by.name.ms,1747805809062000000,1747805869448000000,0
jps.global.get.libraries.ms,1747805809062000000,1747805869448000000,0
jps.modifiable.module.model.bridge.renaming.ms,1747805809062000000,1747805869448000000,0
jps.global.initialize.library.bridges.after.loading.ms,1747805809062000000,1747805869448000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1747805809062000000,1747805869448000000,103
jps.storage.jps.conf.reader.load.component.ms,1747805809062000000,1747805869448000000,223
jps.save.changed.project.entities.ms,1747805809062000000,1747805869448000000,18
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1747805809062000000,1747805869448000000,2
workspaceModel.moduleManagerBridge.load.module.ms,1747805809062000000,1747805869448000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1747805809062000000,1747805869448000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1747805809062000000,1747805869448000000,0
jps.modifiable.module.model.bridge.new.module.ms,1747805809062000000,1747805869448000000,36
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1747805809062000000,1747805869448000000,0
jps.modifiable.module.model.bridge.load.module.ms,1747805809062000000,1747805869448000000,0
jps.facet.change.listener.process.change.events.ms,1747805809062000000,1747805869448000000,1
workspaceModel.delayed.project.synchronizer.sync.ms,1747805809062000000,1747805869448000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1747805809062000000,1747805869448000000,15
workspaceModel.global.updates.ms,1747805809062000000,1747805869448000000,0
workspaceModel.orphan.listener.update.ms,1747805809062000000,1747805869448000000,4
workspaceModel.mutableEntityStorage.to.snapshot.ms,1747805809062000000,1747805869448000000,1
workspaceModel.moduleBridgeLoader.loading.modules.ms,1747805809062000000,1747805869448000000,4899
FileNameCache.queries,1747805869448000000,1747805929090000000,15125
FileNameCache.totalMisses,1747805869448000000,1747805929090000000,50
FlushQueue.queueSize90P,1747805869448000000,1747805929090000000,11
FlushQueue.queueSizeMax,1747805869448000000,1747805929090000000,36
NonBlockingReadAction.finalizedExecutionsCount,1747805869448000000,1747805929090000000,283
FlushQueue.tasksExecuted,1747805869448000000,1747805929090000000,2406
AWTEventQueue.dispatchTimeMaxNs,1747805869448000000,1747805929090000000,1216348159
FlushQueue.waitingTime90PNs,1747805869448000000,1747805929090000000,28442623
ReadAction.executionsCount,1747805869448000000,1747805929090000000,91556
AWTEventQueue.dispatchTimeTotalNS,1747805869448000000,1747805929090000000,15294038451
NonBlockingReadAction.failedExecutionsCount,1747805869448000000,1747805929090000000,3
FlushQueue.executionTime90PNs,1747805869448000000,1747805929090000000,203775
FlushQueue.executionTimeAvgNs,1747805869448000000,1747805929090000000,514544.8054862843
AWTEventQueue.eventsDispatched,1747805869448000000,1747805929090000000,7982
NonBlockingReadAction.finalizedExecutionTimeUs,1747805869448000000,1747805929090000000,125838
AWTEventQueue.dispatchTime90PNs,1747805869448000000,1747805929090000000,1507327
WriteAction.executionsCount,1747805869448000000,1747805929090000000,6
FlushQueue.waitingTimeMaxNs,1747805869448000000,1747805929090000000,2600468479
NonBlockingReadAction.failedExecutionTimeUs,1747805869448000000,1747805929090000000,48953
FlushQueue.queueSizeAvg,1747805869448000000,1747805929090000000,3.6699916874480465
FlushQueue.executionTimeMaxNs,1747805869448000000,1747805929090000000,310378495
AWTEventQueue.dispatchTimeAvgNs,1747805869448000000,1747805929090000000,1915789.9032823853
FlushQueue.waitingTimeAvgNs,1747805869448000000,1747805929090000000,4.418902277223608E7
workspaceModel.updates.count,1747805869448000000,1747805929090000000,4
workspaceModel.updates.precise.ms,1747805869448000000,1747805929090000000,5
workspaceModel.update.unloaded.entities.ms,1747805869448000000,1747805929090000000,0
workspaceModel.initializing.ms,1747805869448000000,1747805929090000000,3
workspaceModel.init.bridges.ms,1747805869448000000,1747805929090000000,3
workspaceModel.to.snapshot.ms,1747805869448000000,1747805929090000000,0
workspaceModel.loading.total.ms,1747805869448000000,1747805929090000000,1739
workspaceModel.collect.changes.ms,1747805869448000000,1747805929090000000,0
workspaceModel.check.recursive.update.ms,1747805869448000000,1747805929090000000,2
workspaceModel.pre.handlers.ms,1747805869448000000,1747805929090000000,0
workspaceModel.loading.from.cache.ms,1747805869448000000,1747805929090000000,1217
workspaceModel.replace.project.model.ms,1747805869448000000,1747805929090000000,0
workspaceModel.updates.ms,1747805869448000000,1747805929090000000,131
JVM.GC.collections,1747805869448000000,1747805929090000000,2
JVM.totalBytesAllocated,1747805869448000000,1747805929090000000,299784608
OS.loadAverage,1747805869448000000,1747805929090000000,40.78759765625
JVM.usedHeapBytes,1747805869448000000,1747805929090000000,323483136
JVM.totalCpuTimeMs,1747805869448000000,1747805929090000000,25551
JVM.threadCount,1747805869448000000,1747805929090000000,73
JVM.maxNativeBytes,1747805869448000000,1747805929090000000,-1
JVM.usedNativeBytes,1747805869448000000,1747805929090000000,412340544
JVM.GC.collectionTimesMs,1747805869448000000,1747805929090000000,129
JVM.maxHeapBytes,1747805869448000000,1747805929090000000,2147483648
Indexes.stubs.lookupDuration90PMs,1747805869448000000,1747805929090000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1747805869448000000,1747805929090000000,0.0
Indexes.entries.lookupDurationMaxMs,1747805869448000000,1747805929090000000,1.0
IndexesFlusher.totalFlushingTimeUs,1747805869448000000,1747805929090000000,6138257
Indexes.stubs.lookupDurationAvgMs,1747805869448000000,1747805929090000000,0.04590570719602978
Indexes.entries.lookupDurationAvgMs,1747805869448000000,1747805929090000000,0.08333333333333333
Indexes.allKeys.lookups,1747805869448000000,1747805929090000000,0.0
Indexes.entries.lookupDuration90PMs,1747805869448000000,1747805929090000000,0.0
IndexesFlusher.totalFlushesRetried,1747805869448000000,1747805929090000000,0
IndexesFlusher.totalFlushes,1747805869448000000,1747805929090000000,203
IndexesFlusher.totalContentionQuotaSpent,1747805869448000000,1747805929090000000,0
Indexes.allKeys.lookupDurationAvgMs,1747805869448000000,1747805929090000000,0.0
Indexes.stubs.lookupDurationMaxMs,1747805869448000000,1747805929090000000,9.0
Indexes.entries.lookups,1747805869448000000,1747805929090000000,24.0
Indexes.stubs.lookups,1747805869448000000,1747805929090000000,806.0
Indexes.allKeys.lookupDuration90PMs,1747805869448000000,1747805929090000000,0.0
FilePageCacheLockFree.totalPagesReadMs,1747805869448000000,1747805929090000000,0
DirectByteBufferAllocator.misses,1747805869448000000,1747805929090000000,1
FilePageCache.maxCacheSizeInBytes,1747805869448000000,1747805929090000000,257966080
FilePageCache.pageHits,1747805869448000000,1747805929090000000,56
FilePageCache.totalPageLoadsUs,1747805869448000000,1747805929090000000,224
FilePageCacheLockFree.totalPagesAllocated,1747805869448000000,1747805929090000000,0
MappedFileStorage.storages,1747805869448000000,1747805929090000000,13
FilePageCacheLockFree.totalPagesWritten,1747805869448000000,1747805929090000000,0
FilePageCache.maxRegisteredFiles,1747805869448000000,1747805929090000000,547
FilePageCacheLockFree.totalBytesRequested,1747805869448000000,1747805929090000000,73728
FilePageCacheLockFree.totalHeapBytesReclaimed,1747805869448000000,1747805929090000000,0
FilePageCache.disposedBuffers,1747805869448000000,1747805929090000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1747805869448000000,1747805929090000000,0
StorageLockContext.competingThreads.avg,1747805869448000000,1747805929090000000,0.008928571428571428
FilePageCacheLockFree.totalClosedStoragesReclaimed,1747805869448000000,1747805929090000000,0
FilePageCacheLockFree.heapBytesInUse,1747805869448000000,1747805929090000000,0
FilePageCache.pageLoads,1747805869448000000,1747805929090000000,1
FilePageCacheLockFree.totalNativeBytesReclaimed,1747805869448000000,1747805929090000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1747805869448000000,1747805929090000000,1511
FilePageCacheLockFree.housekeeperTurnsSkipped,1747805869448000000,1747805929090000000,37021
FilePageCache.pageLoadsAboveSizeThreshold,1747805869448000000,1747805929090000000,0
FilePageCacheLockFree.totalBytesWritten,1747805869448000000,1747805929090000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1747805869448000000,1747805929090000000,0
DirectByteBufferAllocator.reclaimed,1747805869448000000,1747805929090000000,0
FilePageCacheLockFree.totalPagesHandedOver,1747805869448000000,1747805929090000000,0
FilePageCacheLockFree.totalPagesReclaimed,1747805869448000000,1747805929090000000,0
StreamlinedBlobStorage.recordsAllocated,1747805869448000000,1747805929090000000,0
FilePageCacheLockFree.nativeBytesInUse,1747805869448000000,1747805929090000000,16384
StorageLockContext.competingThreads.max,1747805869448000000,1747805929090000000,1
FilePageCacheLockFree.totalPagesRequestsMs,1747805869448000000,1747805929090000000,0
StreamlinedBlobStorage.recordsRelocated,1747805869448000000,1747805929090000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1747805869448000000,1747805929090000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1747805869448000000,1747805929090000000,115
FilePageCacheLockFree.totalPagesWriteMs,1747805869448000000,1747805929090000000,0
FilePageCacheLockFree.totalPagesRequested,1747805869448000000,1747805929090000000,9
MappedFileStorage.totalTimeSpentOnMappingUs,1747805869448000000,1747805929090000000,4977
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1747805869448000000,1747805929090000000,0
DirectByteBufferAllocator.disposed,1747805869448000000,1747805929090000000,0
MappedFileStorage.totalPagesMapped,1747805869448000000,1747805929090000000,13
FileChannelInterruptsRetryer.totalRetriedAttempts,1747805869448000000,1747805929090000000,0
StorageLockContext.competingThreads.90P,1747805869448000000,1747805929090000000,0
MappedFileStorage.totalBytesMapped,1747805869448000000,1747805929090000000,127926272
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1747805869448000000,1747805929090000000,257982464
FilePageCache.uncachedFileAccess,1747805869448000000,1747805929090000000,12
FilePageCache.capacityInBytes,1747805869448000000,1747805929090000000,503316478
FilePageCache.totalPageDisposalsUs,1747805869448000000,1747805929090000000,6
FilePageCache.pageFastCacheHits,1747805869448000000,1747805929090000000,1709
FilePageCacheLockFree.totalBytesRead,1747805869448000000,1747805929090000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1747805869448000000,1747805929090000000,0
StreamlinedBlobStorage.recordsDeleted,1747805869448000000,1747805929090000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1747805869448000000,1747805929090000000,0
DirectByteBufferAllocator.hits,1747805869448000000,1747805929090000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1747805869448000000,1747805929090000000,3
workspaceModel.mutableEntityStorage.resolve.ms,1747805869448000000,1747805929090000000,0
jps.reload.project.entities.ms,1747805869448000000,1747805929090000000,0
workspaceModel.global.apply.state.to.project.ms,1747805869448000000,1747805929090000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1747805869448000000,1747805929090000000,0
jps.project.serializers.save.ms,1747805869448000000,1747805929090000000,19
jps.load.project.to.empty.storage.ms,1747805869448000000,1747805929090000000,4477
workspaceModel.save.cache.to.file.ms,1747805869448000000,1747805929090000000,315
workspaceModel.mutableEntityStorage.entities.ms,1747805869448000000,1747805929090000000,31
workspaceModel.mutableEntityStorage.replace.by.source.ms,1747805869448000000,1747805929090000000,100
jps.facet.change.listener.before.change.events.ms,1747805869448000000,1747805929090000000,0
workspaceModel.load.cache.from.file.ms,1747805869448000000,1747805929090000000,0
workspaceModel.sync.entities.ms,1747805869448000000,1747805929090000000,0
jps.project.serializers.load.ms,1747805869448000000,1747805929090000000,412
workspaceModel.mutableEntityStorage.add.entity.ms,1747805869448000000,1747805929090000000,20
jps.save.global.entities.ms,1747805869448000000,1747805929090000000,3
jps.apply.loaded.storage.ms,1747805869448000000,1747805929090000000,55
workspaceModel.mutableEntityStorage.remove.entity.ms,1747805869448000000,1747805929090000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1747805869448000000,1747805929090000000,7
workspaceModel.load.cache.metadata.from.file.ms,1747805869448000000,1747805929090000000,0
jps.global.handle.changed.events.ms,1747805869448000000,1747805929090000000,0
jps.global.handle.before.change.events.ms,1747805869448000000,1747805929090000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1747805869448000000,1747805929090000000,149
jps.artifact.entities.serializer.load.entities.ms,1747805869448000000,1747805929090000000,0
jps.app.storage.content.writer.save.component.ms,1747805869448000000,1747805929090000000,0
jps.global.get.library.ms,1747805869448000000,1747805929090000000,0
jps.load.initial.state.ms,1747805869448000000,1747805929090000000,302
workspaceModel.mutableEntityStorage.has.same.entities.ms,1747805869448000000,1747805929090000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1747805869448000000,1747805929090000000,0
jps.facet.change.listener.init.bridge.ms,1747805869448000000,1747805929090000000,1
workspaceModel.moduleManagerBridge.newModule.ms,1747805869448000000,1747805929090000000,0
jps.module.iml.entities.serializer.load.entities.ms,1747805869448000000,1747805929090000000,0
jps.module.iml.entities.serializer.save.entities.ms,1747805869448000000,1747805929090000000,7
jps.library.entities.serializer.load.entities.ms,1747805869448000000,1747805929090000000,0
jps.global.initialize.library.bridges.ms,1747805869448000000,1747805929090000000,0
workspaceModel.moduleBridge.update.option.ms,1747805869448000000,1747805929090000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1747805869448000000,1747805929090000000,0
jps.app.storage.content.reader.load.component.ms,1747805869448000000,1747805929090000000,0
jps.library.entities.serializer.save.entities.ms,1747805869448000000,1747805929090000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1747805869448000000,1747805929090000000,0
workspaceModel.moduleBridge.before.changed.ms,1747805869448000000,1747805929090000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1747805869448000000,1747805929090000000,12
jps.modifiable.module.model.bridge.disposing.ms,1747805869448000000,1747805929090000000,0
workspaceModel.global.updates.count,1747805869448000000,1747805929090000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1747805869448000000,1747805929090000000,3
workspaceModel.mutableEntityStorage.referrers.ms,1747805869448000000,1747805929090000000,0
jps.artifact.entities.serializer.save.entities.ms,1747805869448000000,1747805929090000000,0
jps.global.get.library.by.name.ms,1747805869448000000,1747805929090000000,0
jps.global.get.libraries.ms,1747805869448000000,1747805929090000000,0
jps.modifiable.module.model.bridge.renaming.ms,1747805869448000000,1747805929090000000,0
jps.global.initialize.library.bridges.after.loading.ms,1747805869448000000,1747805929090000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1747805869448000000,1747805929090000000,103
jps.storage.jps.conf.reader.load.component.ms,1747805869448000000,1747805929090000000,223
jps.save.changed.project.entities.ms,1747805869448000000,1747805929090000000,19
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1747805869448000000,1747805929090000000,2
workspaceModel.moduleManagerBridge.load.module.ms,1747805869448000000,1747805929090000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1747805869448000000,1747805929090000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1747805869448000000,1747805929090000000,0
jps.modifiable.module.model.bridge.new.module.ms,1747805869448000000,1747805929090000000,36
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1747805869448000000,1747805929090000000,0
